毕业年份,学校名称,专业分类,院校所在地,工资/月,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海交通大学,综合,上海,12180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,清华大学,理工,北京,12225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中国人民大学,综合,北京,11471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京大学,综合,北京,11885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海外国语大学,语言,上海,11287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京外国语大学,语言,北京,11619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京交通大学,理工,北京,11328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京航空航天大学,理工,北京,11300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,暨南大学,综合,广东,11190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,华南理工大学,理工,广东,11273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,东南大学,综合,江苏,11211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中山大学,综合,广东,11327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,复旦大学,综合,上海,11714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,东华大学,理工,上海,11480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海对外经贸大学,财经,上海,11174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,厦门大学,综合,福建,10926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,对外经济贸易大学,财经,北京,11357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,同济大学,理工,上海,11660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京邮电大学,理工,北京,11802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,浙江大学,综合,浙江,11325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,大连理工大学,理工,辽宁,11027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海财经大学,财经,上海,11158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京电影学院,艺术,北京,10677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京工业大学,理工,北京,10915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中央财经大学,财经,北京,11271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,西安交通大学,综合,陕西,11037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,华东师范大学,师范,上海,11019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,西南交通大学,综合,四川,10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,南京大学,综合,江苏,11346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,外交学院,语言,北京,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中央美术学院,艺术,北京,10544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海理工大学,理工,上海,10812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,武汉大学,综合,湖北,10491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,华北电力大学,工科,北京,10506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,华东政法大学,政法,上海,10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京信息科技大学,理工,北京,10688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,天津大学,理工,天津,10751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,广东外语外贸大学,语言,广东,11156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,哈尔滨工业大学,理工,黑龙江,10842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,汕头大学,综合,广东,10095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,哈尔滨工程大学,理工,黑龙江,10170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,国际关系学院,政法,北京,10871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,重庆医科大学,医药,重庆,10268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,浙江工商大学,财经,浙江,10055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,南开大学,综合,天津,10410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京服装学院,理工,北京,10253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京工商大学,财经,北京,9978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,首都经济贸易大学,财经,北京,10407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,广州美术学院,艺术,广东,9732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,电子科技大学,理工,四川,10499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中南大学,综合,湖南,10480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海大学,综合,上海,10454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北方工业大学,理工,北京,9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京第二外国语学院,语言,北京,10467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中央戏剧学院,艺术,北京,10281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中国地质大学,工科,北京,10345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中国农业大学,农林,北京,9710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,南京航空航天大学,理工,江苏,9822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京师范大学,师范,北京,9509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京科技大学,理工,北京,9869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中国美术学院,艺术,杭州,9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,南京邮电大学,理工,江苏,9489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,广东财经大学,财经,广东,9398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,西安电子科技大学,理工,陕西,10158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京理工大学,理工,北京,9919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海电力大学,理工,上海,9072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,浙江财经大学,财经,浙江,9811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海师范大学,师范,上海,9824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京建筑大学,理工,北京,8930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,华东理工大学,理工,上海,9030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,江西财经大学,财经,江西,8762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京林业大学,农林,北京,8579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中国青年政治学院,政法,北京,9636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海戏剧学院,艺术,上海,9720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,西北工业大学,理工,陕西,8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海中医药大学,医药,上海,9548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,深圳大学,综合,广东,9598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海海事大学,理工,上海,9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,北京化工大学,理工,北京,9049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,湖南大学,综合,湖南,9444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,江南大学,综合,江苏,9014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中国民航大学,理工,天津,9495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,青岛大学,综合,山东,8831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,苏州大学,综合,江苏,8695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,广西大学,综合,广西,8364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海海洋大学,农林,上海,8884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,南京理工大学,理工,江苏,8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,西南财经大学,财经,四川,8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,天津商业大学,财经,天津,7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,南京艺术学院,艺术,南京,8372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,河北建筑工程学院,理工,河北,8496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,上海第二工业大学,理工,上海,7919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,江苏大学,综合,江苏,8082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,杭州电子科技大学,理工,浙江,7983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,中央民族大学,民族,北京,7645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,西南政法大学,政法,重庆,7898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,山东师范大学,师范,山东,7504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,重庆交通大学,综合,重庆,8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,华中科技大学,理工,湖北,7603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,长沙理工大学,理工,湖南,7312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,清华大学,理工,北京,10992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海交通大学,综合,上海,10602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京大学,综合,北京,10690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,对外经济贸易大学,财经,北京,11032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中央财经大学,财经,北京,10162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京航空航天大学,理工,北京,10179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,同济大学,理工,上海,10473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中山大学,综合,广东,10048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,复旦大学,综合,上海,10508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京外国语大学,语言,北京,10355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,浙江大学,综合,浙江,10220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,国际关系学院,政法,北京,10045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海对外经贸大学,财经,上海,10066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,东华大学,理工,上海,10321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国人民大学,综合,北京,10219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,华东师范大学,师范,上海,9715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,外交学院,语言,北京,10182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海财经大学,财经,上海,10027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京邮电大学,理工,北京,10598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海外国语大学,语言,上海,9821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,华东政法大学,政法,上海,9422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海理工大学,理工,上海,9586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,西安交通大学,综合,陕西,9970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国科学技术大学,理工,安徽,9728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京理工大学,理工,北京,9456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,广东外语外贸大学,语言,广东,10241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京大学医学部,综合,北京,9606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,华南理工大学,理工,广东,9920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京电影学院,艺术,北京,10141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京交通大学,理工,北京,10080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南京大学,综合,江苏,10201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中央美术学院,艺术,北京,10165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京信息科技大学,理工,北京,9465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,东南大学,综合,江苏,10086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,大连理工大学,理工,辽宁,9875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京化工大学,理工,北京,9270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京工业大学,理工,北京,9627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,电子科技大学,理工,四川,9631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京工商大学,财经,北京,8774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,哈尔滨工业大学,理工,黑龙江,9925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海大学,综合,上海,9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,厦门大学,综合,福建,9710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,天津大学,理工,天津,9356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中央戏剧学院,艺术,北京,9532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中南大学,综合,湖南,9119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,深圳大学,综合,广东,9264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海海事大学,理工,上海,8887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京师范大学,师范,北京,9283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京科技大学,理工,北京,9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,西安电子科技大学,理工,陕西,8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,汕头大学,综合,广东,8754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,华北电力大学,工科,北京,9329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,首都经济贸易大学,财经,北京,8898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北方工业大学,理工,北京,8621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南开大学,综合,天津,9012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,浙江财经大学,财经,浙江,8628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,哈尔滨工程大学,理工,黑龙江,8862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,大连海事大学,理工,辽宁,9116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国美术学院,艺术,杭州,8521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海电力学院,理工,上海,9424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京第二外国语学院,语言,北京,9089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,暨南大学,综合,广东,9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,重庆医科大学,医药,重庆,8880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海师范大学,师范,上海,8668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京服装学院,理工,北京,8856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海第二工业大学,理工,上海,9450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,广州美术学院,艺术,广东,8561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,浙江工商大学,财经,浙江,8730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国青年政治学院,政法,北京,8465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海戏剧学院,艺术,上海,8527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海工程技术大学,理工,上海,9410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,西北工业大学,理工,陕西,7732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国农业大学,农林,北京,8517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国民航大学,理工,天津,8197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,青岛大学,综合,山东,7797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海中医药大学,医药,上海,8291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,广西大学,综合,广西,7977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南京航空航天大学,理工,江苏,8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国政法大学,政法,北京,7361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,河北建筑工程学院,理工,河北,7539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海海洋大学,农林,上海,7875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,中国地质大学,工科,北京,8098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京林业大学,农林,北京,7560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,武汉大学,综合,湖北,7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南京邮电大学,理工,江苏,8171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南京艺术学院,艺术,南京,7404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,浙江传媒学院,语言,浙江,7275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南京理工大学,理工,江苏,7977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京物资学院,财经,北京,7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,西南财经大学,财经,四川,7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,扬州大学,综合,江苏,7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,湖南大学,综合,湖南,8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,重庆交通大学,综合,重庆,7546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,江苏大学,综合,江苏,7037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京建筑大学,理工,北京,7909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,广东财经大学,财经,广东,8090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京语言大学,语言,北京,7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,苏州大学,综合,江苏,7546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,江西财经大学,财经,江西,7630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,天津工业大学,理工,天津,7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京电子科技职业学院,理工,北京,7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,深圳职业技术学院,综合,广东,6926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海旅游高等专科学校,综合,上海,7140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,无锡职业技术学院,理工,江苏,6514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海出版印刷高等专科学校,综合,上海,6850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海工商职业技术学院,财经,上海,6963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,南京工业职业技术学院,理工,江苏,6214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,山东商业职业技术学院,财经,山东,6359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,浙江金融职业学院,财经,浙江,5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,金华职业技术学院,综合,浙江,6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,重庆电子工程职业学院,理工,重庆,6440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京工业职业技术学院,理工,北京,6821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,重庆工业职业技术学院,理工,重庆,5913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,宁波职业技术学院,综合,浙江,5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,深圳信息职业技术学院,综合,广东,6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,天津市职业大学,综合,天津,5884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,浙江机电职业技术学院,理工,浙江,5095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,威海职业学院,综合,山东,6479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,武汉职业技术学院,综合,湖北,6863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,滨州职业学院,综合,山东,6340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,上海民航职业技术学校,理工,上海,6640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京财贸职业学院,财经,北京,6506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,江苏建筑职业技术学院,理工,江苏,5590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,邢台职业技术学院,理工,河北,5228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,北京交通职业技术学院,理工,北京,6030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,湖南铁道职业技术学院,理工,湖南,6341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,承德石油高等专科学校,理工,河北,5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,常州信息职业技术学院,理工,江苏,6364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,四川工程职业技术学院,理工,四川,6047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,河南工业职业技术学院,理工,河南,5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
